D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;__	1.0	5.5	19.0	47.25	116.0	1.0	1.0	1.0	3.25	13.0	1.0	1.0	7.0	19.5	62.0	11.0	16.0	23.0	106.0	244.0	1.0	1.0	3.5	9.0	76.0	1.0	19.0	59.5	107.25	138.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;D_5__uncultured Bacteroidetes bacterium	1.0	8.5	18.5	33.0	66.0	1.0	1.0	3.0	4.75	18.0	1.0	1.0	2.0	9.25	21.0	1.0	5.0	21.0	29.5	138.0	1.0	1.0	1.0	1.0	10.0	10.0	20.0	26.5	80.25	108.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;D_5__uncultured Bacteroidetes/Chlorobi group bacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	17.0	1.0	9.25	19.0	25.25	75.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;D_5__uncultured Sphingobacteriales bacterium	1.0	1.0	1.0	8.0	43.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	3.0	20.0	1.0	1.0	1.0	12.0	29.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	6.0	25.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;D_5__uncultured bacterium	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;D_5__uncultured organism	1.0	1.0	1.0	2.75	40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;__	5.0	10.5	14.5	22.25	43.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	12.5	24.5	50.0	1.0	3.0	12.0	16.0	84.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	3.75	12.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;__;__	1.0	10.5	18.5	36.25	88.0	1.0	1.0	1.0	3.25	6.0	1.0	1.0	1.0	2.5	28.0	1.0	1.0	1.0	2.5	29.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	23.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Amoebophilaceae;D_5__Candidatus Amoebophilus	1.0	31.25	76.5	193.5	931.0	6.0	28.75	98.0	167.75	260.0	54.0	222.5	420.5	795.75	1198.0	216.0	418.0	721.0	824.5	1140.0	11.0	105.0	174.0	303.5	623.0	1.0	157.75	281.5	390.75	607.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Amoebophilaceae;D_5__uncultured	1.0	1.0	1.0	13.75	33.0	1.0	1.0	1.0	2.0	17.0	1.0	1.0	1.0	6.25	45.0	1.0	1.0	9.0	16.5	23.0	1.0	11.0	18.5	21.5	40.0	9.0	30.75	43.5	63.0	85.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Bernardetiaceae;D_5__Bernardetia	1.0	4.75	16.5	45.0	91.0	1.0	1.0	9.0	15.0	54.0	228.0	407.75	547.0	748.25	1291.0	135.0	307.0	514.0	687.0	1554.0	1.0	1.0	3.5	10.0	422.0	1.0	1.0	4.0	6.5	31.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Bernardetiaceae;D_5__Garritya	1.0	1.0	12.0	18.75	57.0	1.0	1.0	2.0	6.5	11.0	8.0	17.75	39.5	64.0	172.0	1.0	9.5	34.0	55.5	128.0	1.0	1.0	1.0	5.0	11.0	1.0	1.0	1.0	1.0	35.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Algoriphagus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Ekhidna	1.0	10.25	15.0	28.5	53.0	1.0	1.0	1.0	1.5	8.0	1.0	2.5	14.0	16.75	58.0	1.0	1.0	1.0	30.0	45.0	1.0	1.0	1.0	1.0	45.0	32.0	55.25	75.5	130.0	212.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Fabibacter	1.0	17.75	43.0	49.5	67.0	1.0	1.0	6.5	16.25	18.0	1.0	1.0	1.0	12.0	49.0	1.0	1.0	1.0	12.5	78.0	1.0	7.75	14.0	16.75	31.0	1.0	11.75	19.0	37.0	78.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Fulvitalea	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Fulvivirga	1.0	1.0	5.5	20.0	26.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	14.0	29.0	1.0	10.0	14.0	32.0	41.0	1.0	10.5	14.5	19.0	39.0	71.0	98.0	177.0	309.75	334.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Marinoscillum	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Persicobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Reichenbachiella	1.0	1.0	1.0	18.0	28.0	1.0	1.0	1.0	1.0	10.0	1.0	4.75	11.0	15.25	49.0	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	5.75	23.0	1.0	1.0	1.0	1.0	7.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Tunicatimonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured	35.0	83.25	105.5	177.75	297.0	7.0	15.75	40.0	54.25	69.0	1.0	12.25	23.5	29.75	122.0	1.0	6.5	13.0	32.5	103.0	1.0	1.0	1.0	4.75	24.0	5.0	7.75	25.0	43.0	100.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;__	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	10.0	13.5	16.5	90.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__Flexithrix	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__Rapidithrix	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__uncultured	1.0	58.5	67.5	88.0	363.0	28.0	54.5	99.5	153.0	298.0	910.0	1126.0	1942.0	2244.5	4866.0	50.0	146.0	303.0	412.0	607.0	1.0	48.25	78.5	154.75	507.0	1.0	1.0	6.5	19.25	71.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__uncultured bacterium	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Hymenobacter	1.0	1.0	12.0	23.25	42.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Microscilla	1.0	1.0	5.0	14.75	27.0	1.0	1.0	1.0	1.0	21.0	1.0	11.75	29.0	57.0	165.0	1.0	1.0	1.0	12.5	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Persicitalea	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Spirosoma	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Taeseokella	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;__;__	4.0	15.25	25.5	56.5	94.0	1.0	12.25	25.0	42.0	49.0	21.0	39.0	54.0	163.0	236.0	1.0	2.5	13.0	21.5	128.0	1.0	1.0	1.0	7.5	43.0	1.0	1.0	1.0	1.0	9.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Crocinitomix	1.0	14.5	30.0	48.25	86.0	1.0	1.0	1.0	8.25	22.0	12.0	34.5	46.0	97.75	196.0	1.0	19.0	26.0	51.5	180.0	1.0	1.0	13.0	21.5	30.0	63.0	83.5	142.0	196.75	390.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola	67.0	117.5	157.0	186.75	541.0	29.0	61.75	90.0	131.25	271.0	1.0	47.5	103.5	146.0	582.0	11.0	43.5	68.0	127.0	453.0	1.0	1.0	1.0	8.25	13.0	1.0	1.0	1.0	11.0	39.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Salinirepens	1.0	1.0	1.0	6.25	15.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	12.5	38.5	77.0	1.0	1.0	30.0	109.0	225.0	1.0	1.0	1.0	3.0	52.0	1.0	1.0	1.0	1.0	22.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__uncultured	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	6.0	20.0	37.0	1.0	1.0	1.0	1.0	10.0	27.0	40.75	49.0	70.5	111.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;__	1.0	1.0	12.0	14.25	18.0	1.0	1.0	1.0	1.0	10.0	1.0	4.0	21.5	37.0	98.0	1.0	5.5	46.0	60.5	351.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	36.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__Cryomorpha	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	12.25	30.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__Luteibaculum	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__NS10 marine group	1.0	1.0	4.0	12.5	52.0	1.0	1.0	1.0	4.5	16.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__Owenweeksia	1.0	1.0	3.5	8.0	20.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	5.5	38.0	1.0	1.0	1.0	1.0	5.0	1.0	9.0	12.5	28.0	64.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured	27.0	56.5	97.0	152.75	300.0	1.0	7.0	20.0	37.25	87.0	4.0	18.25	40.0	60.75	171.0	1.0	15.0	22.0	53.5	91.0	60.0	83.0	103.0	152.0	229.0	15.0	73.5	120.5	153.75	229.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;__	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Actibacter	1.0	1.0	1.0	4.5	29.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.5	34.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	23.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Algitalea	1.0	1.0	7.0	22.0	44.0	1.0	1.0	1.0	2.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aquibacter	1.0	1.0	13.0	21.25	41.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	7.0	23.0	57.0	9.0	39.5	56.0	110.0	204.0	1.0	1.0	1.0	1.0	44.0	1.0	1.0	1.0	1.0	13.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aquimarina	63.0	161.25	184.5	244.0	310.0	67.0	102.25	156.5	177.75	286.0	1841.0	2232.0	2489.0	2854.5	3782.0	1293.0	1830.0	2189.0	3866.5	5491.0	52.0	66.75	118.0	223.5	385.0	174.0	189.75	309.5	614.25	894.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Arcticiflavibacter	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.75	34.0	10.0	19.0	26.5	62.25	192.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Arenibacter	1.0	1.0	1.0	6.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Ascidiimonas	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	73.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aurantivirga	1.0	1.0	5.5	12.0	32.0	1.0	4.0	10.0	26.5	93.0	1.0	10.5	33.5	59.0	106.0	1.0	1.0	13.0	42.0	92.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Croceibacter	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Dokdonia	372.0	500.5	647.5	754.5	1321.0	59.0	119.75	244.0	362.5	466.0	398.0	538.75	685.5	809.0	1465.0	908.0	1648.5	2369.0	3699.5	5379.0	316.0	908.25	1511.5	2333.75	5009.0	186.0	409.0	681.5	1033.5	1248.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Eudoraea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavicella	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavimarina	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavirhabdus	1.0	1.0	1.0	21.5	63.0	1.0	1.0	1.0	20.5	54.0	27.0	185.5	264.0	475.75	674.0	64.0	91.5	201.0	554.0	1861.0	1.0	23.25	32.0	60.25	426.0	1.0	7.75	29.0	58.25	526.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	1.0	1.0	1.0	2.5	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Formosa	1.0	1.0	9.0	18.0	45.0	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Gilvibacter	1.0	1.0	7.5	15.5	29.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	3.0	18.0	1.0	7.0	12.5	20.0	106.0	1.0	6.25	10.0	17.5	57.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Gramella	1.0	7.75	17.0	23.5	41.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Jejudonia	1.0	1.0	5.0	12.0	15.0	1.0	1.0	1.0	2.0	12.0	1.0	1.0	1.0	1.0	40.0	9.0	18.5	32.0	59.5	195.0	1.0	1.0	1.0	3.75	18.0	1.0	1.0	7.5	19.25	70.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Kordia	1.0	13.25	21.0	34.5	50.0	1.0	1.0	1.0	14.25	86.0	1.0	10.0	82.5	127.75	335.0	1.0	14.5	92.0	136.0	461.0	1.0	1.0	7.5	35.75	391.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Lutibacter	1.0	1.0	8.0	16.5	71.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	32.0	1.0	1.0	1.0	4.5	82.0	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Lutimonas	10.0	21.0	37.0	49.0	131.0	1.0	9.25	15.5	23.5	34.0	12.0	45.25	60.0	70.0	122.0	74.0	116.5	197.0	295.5	512.0	1.0	6.25	15.5	19.75	61.0	1.0	16.75	33.5	41.0	91.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Maribacter	10.0	33.25	64.0	86.0	233.0	1.0	1.0	8.0	19.5	56.0	1.0	1.0	1.0	11.25	19.0	1.0	22.0	37.0	80.0	131.0	1.0	1.0	6.5	14.0	43.0	21.0	41.25	75.0	104.5	159.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Maritimimonas	1.0	1.0	13.0	21.25	25.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	24.75	35.0	26.0	40.0	57.0	102.0	136.0	1.0	9.25	28.0	42.5	50.0	56.0	105.5	297.5	340.75	527.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Marixanthomonas	1.0	1.0	1.0	11.25	55.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	7.5	47.0	1.0	1.0	26.0	43.5	74.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Mesoflavibacter	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	57.0	1.0	1.0	1.0	25.0	316.0	1.0	1.0	1.0	39.0	649.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Mesonia	1.0	43.25	57.5	72.25	220.0	1.0	1.0	1.0	20.25	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group	1.0	10.25	16.5	29.75	49.0	1.0	1.0	1.0	7.75	30.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
